"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"46",0.0200231198228011,0,0,0.465739044482185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143294611540355,0,0,0.0119323177762505,0,0,0.00261909285792006,0,0,0,0,0,10.6421178551135,0,0,0,0.0811145917869534,0,0,0,18.1945362406794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101206420389632,0,0.381445783402646,0,0,0,0.0131961495159166,0,0,0.0194192047818032,0,0,2.82916958003875e-08,0,0,0,0,70.1642519847965,0,0,0,0,0.00207043415668718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0.00027416810757372,0,0,3.18945124439343e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75632302494688e-10,0,0,0,0,0.0158883410213572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32696279431018,0,0,0,0,0,0.00238938604631012,0.00470038287534777,1.2516379738667,0,0,0,0,0,0,0,0,0,0,7.44906502349229,0,0,0,0,0,0,0,73.3371461613965,0,0,0,0,0,16.4760787065418,0,0,0,0,0,0,0,0,0,0,0,0.135857062134372,0
"48",8.02774600223424e-17,0,0,0,0,0,0,0,0,0,2.47263643831477e-05,0,0.838006334751443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38312757713003e-08,0,0,46.419088114868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7042218606741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241616683959266,0,0,0,0,1.08065620420711e-05,0,0,0,0,0,0,0,0,0.0144864345529148,0,0,0
"49",3.39247061009184,0,0,0,0,0,0.280309065091514,0,0,0,0,0,89.2523507726536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31044039330491e-06,0,0,0,0,0,0.0439427059976451,0,0.061944352156299,0,0,0,0,0,0,0,0.578142635897095,0,0,0,1.35727012438057,0,0.0560431424989233,0,0,0,0,0,0,0,0,0,0,0.00214500790774349,0,0,0,0,0,0,0,7.4292956031942e-09,0.263981404562098,0,0,0,0,4.69358154183732,0,0,0,0,0,0,0,0,0,0.0178143190556678,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0.120323304421933,0,0,0,0,0,0,0,0,0,0,0,0,7.92574914882063e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.9874156968287,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96889500317344,0,0,0,0,0,0,0,0.00922100483519924,0,0.203366414824953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7106992708741,0,0,0,0,0,0,0,0,0,0,0,4.75502123722865e-08,0
"51",0,0,0,0,1.2236259304383e-08,0,0,0,0,0,0,0,0,0,0.0917906308818781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70665530577144e-07,0,0,0,0,0,0,0,0,99.7977500995323,0,0,0,0,0,0,0,0,0,0,0,0.00117798852743878,0,0,0,0,0,0.109280398156632,0
"52",0,0,0,0.0849430083693078,0,0,0,0.000225484604217883,0,0,0,0,0,7.342520628203,0,0,0,0,0,0,0,0,0,0,0,57.5347949742946,0,0,0,0.0187532994181503,0,32.2230999631001,0,0,0,0,0,0,0.000178460071416578,4.66288817783435e-07,0,0,0,0,0,0,0,0,0,0.00381508151322737,0,0,0,0,0,0,0,2.77060022432786,0,0,0,0,0,0,7.55354141085699e-06,0,0,0,0,0,0,0,0,0.0127670770664133,0.00829377920148644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0.000175141934502007,0,0,0,0,0.000141124280465434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81108551428344e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53120345158259,0,0,0,0,0,0,0,0,0,0,0,0,3.10094427613259e-06,0.639102136185713,0.00113368141424424,9.65966228052545,0,0,0,0,0,0,0,76.0221933745141,0,0,0,0,0.673098800831518,7.47326879693198,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",1.37934580435175,0,0,0,0,0,0,0,0,0,0,3.75046109640864,0.472617365176913,0,0,0,0,1.44915583804521e-06,0,0.176221791687311,0,0,0,0,0,0.0152064453386393,0,0,0,0,0,0,0,0,0,0,1.77014257328952e-08,0,1.55511236115185,0,0,0.0153696168744866,0,0,0,0,0,0,0,0,0,71.8597490575064,0.240466412212353,0,0,0,0,1.46733236632112,14.3541211066069,0,0,0,0,0,0,2.43698899752598,0,0,0,0.00038647187209603,0,0.0147277215896949,0,0,0,0,0,2.26189191851862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,1.50070439851566e-05,0,0,0,0,0,0,0,0.0560019476342457,0,0,0,0.098614354328275,0,0,0,0,0,55.9438712683353,0.33068979827346,0,0,0,20.2306354227825,0,0,0,0,0.00580818277528997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1362565937773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198107425049627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429869407662576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715040760576e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370932300196586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.525331036014,0,0,0,0,0,0,0,0,0,0,0,0.000229325375155955,0,0,0,0,0,0.0604966826072397,0
"57",0.485402439974259,0.0147738120911879,0,0,0,0,0,0,0,0,0,0,82.7845599440118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185760218990762,0.395928800528042,0,0,0,0,0,0,0,0,0,0,0.0870920301903096,0,0,1.2640392139949e-06,0,0,0,0,0.689009968892248,0.000791831868858579,0,0,0,0,0,0,0,0,0,0,0,0,15.1130368795782,0,0,0,0,0.38677508778796,0,0,0,0,0,0,0,0,0,0.0127134300437382,0,0.0113384890950803,0,0,0,0,0,0,0,0,0,0
"58",0.0240059577941845,0,0,0,0,0,0,0,0,0,0,0.754774461183437,0.00468992517914696,0,0,0,0,0,6.19941353646112e-05,0,0,0,0,0,0,0.034071953728836,0,0,7.30274636994231,0,0,0,0,0,0,0,0,0,0.662975302408154,0,0,0,0,0,0,0,0,0,0,0,0,74.0765885961872,0.0340738360807844,0,0,0,0,1.02861823256117,1.17306469204778,0,0,0,0,0,0,0.907661415114367,0,0,0,0,0,0.00174418529438601,0,0,0,0,0,0.0233480091951554,0,0,0,0,0,0,0,13.9715750691477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0.000231514799829714,0,0,0,0,0,0,0,0,0,0.000605860762246461,0,2.31182087154693,0,0,0,0,0,0,0,0,0,0,0,0.00854625491917763,0,0,0,0,0,0,0,0,94.5822185862283,0,0,0,0,0,0,0.0669593157093115,0,0,0,0,0.00189665120008833,0,0.0727955528703611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59151936820461e-12,0,0,0,0,0,0,0,0,0,0,0,0,0.00624958393643775,0,0,0,0,0,0,0,0,2.94867580754207,0,0,0,0,0,0,0,0,4.81630661788132e-10,0,0,0
"60",0,0,17.7045511215079,0,9.96683419917483e-08,11.5368687715206,0,0,0,0.144910092965479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528882266964454,0,0,0,0,0,0,0,0,0,0,0,0,1.13310966177259e-05,0,0.0927555492105843,0,0,0,0,0,0,0,0,0,0.220899160784648,0,0.0194908988013634,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00784453139364,0,0,0,0,5.3943682591049,0,0,0,0,0,0,0,1.23189723186967e-05,1.71958925775286,0,0,0,0,0,59.1943036585091,0,0,0,0,0.91150672201528,0,0,0,0
"61",0,0,0,0,0,0,0,0,0.000315529585113905,0,0,0,0,0,0,0,0,0,0,0.000254568102286009,0,0,0,0,0,0,0,0,0,0.00988223553183922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8636498280094,0,0,0,0,5.87353629604624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193739190260366,0,0,0.25216780353482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0.000203894445418128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353945039863469,0,0,4.1315575020186,0,0,0.0579758719926938,0,0,0,0,0,23.5119825470335,0,0.030011117818375,0,0,0,0,0,0.000282170834395408,0,0,0,2.67018573200308e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10810490336557,1.0562528656688,0,0,0,0,0,2.95331191370586e-07,0.00128908191798993,0,0,0,0,0,0,69.7434056182856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498882440578222,0,0,0,0,0,0,0,0
"63",1.7909262563671e-08,0,0,0,0,0,0,0,0,0,0,0,2.01295207462775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6525574612243,0,0,0,49.0611916824589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.276734330076,0,14.9370590788044,0,0,0,0,8.02672715469123e-08,2.10336005988686e-05,0,0,0,0,0,0,0,0,3.54928862465981e-09,0,0,0,0,0,0,0,0,0,0.00772314691938491,0,0,0,0,0,0,0,0,0,0.0517610905628428,0,0,0
"64",0,0.0315566110519773,0,0,0,0,0,0,0,0,0,0,1.91228051662575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0363260641451,0,0,0,0,0,0,0,0,0,0,0.134799094604685,0,0,0.178154299566338,0,0,0,0,0.000224034711550267,0,0,0.000293651873089782,0,36.230309017554,0,0,0,0,0,0,0,1.58140810799307e-05,17.2351278220166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240913073769862,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0.963184025277315,0,0.133819921465147,0,0,0,0,0,0.369795920169979,0,0,0.00325013378834801,0,0,0.0127530069805107,0.0192057269390675,0,0,0,0,3.90649903124832,0,0,0,0,0,0,0.0157354527206049,0,0,0,0,0,0,0,0,0,0,0,0,64.8707127864317,0.039847563667477,0,0,0,0,15.067162212943,0,0,0.000788708227968909,0,0,0,0,0.922335785938732,0,0,0,0,0,0,0,6.08079332996738e-05,0.000176019028747683,0,0,0,0,0,0,0,0,0,0,13.6726482494932,0,0,0,0,0,0.00202464774659111,0,0,0,0,0,0,0,0
"66",0,0.00043188217638712,0,0,0,0,0,0,0,0,0,0,0,0,0.0256521344172019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548205133616958,0,0,0,0,0,0,0,0,0,0.395875913168011,0,0,0,0,0,0,0,2.48206045515967e-09,0,0,0,0,0,0,0,0,98.9558767156369,0,0,0,0,0,0.00258031098049,0,0,0,0,0,6.87054958675941e-05,0,0,0,0,0,0.0713092020261318,0
"67",0,0,0,0,1.38094949114208e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91261290593479e-07,0,0,0,0,0,0,84.2811454085188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251651850364282,0,0,0,0,0,6.82930566616622e-05,0,0.0513820056071397,0,1.60402024386484,0,0,0,0,0,0,0,0,4.37094380040852,0,0,0,0,0,0,0,9.4260925207394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146951861791062,0
"68",0,0,0,0,0,0,0,0,0,0,7.4866361237574e-07,0,0,0.222230869997865,0,0,0,0,0,0,0,0.101371658393154,0.0915760503690216,0,0.489690208382725,0,94.047461143544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33088910744138e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10196456106578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93738283464161,0,0,0,0,0,0,0,0,0,0,0,0.00831946146684719,0,0,0,0,0,0,0,2.46347542650174e-06
"69",5.50165419163248e-07,0,0,0,0,0,0,0,0,0,2.31617242948322e-05,0,20.9252340811102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78295337922493e-06,0,0,0,0,0,0,0,0,0,24.8751026412196,0,0,0,0,0.434972956975957,0,3.20131946308068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1471609204663,0,0,0,0.715960823035675,0,0,0,0,36.7002226192685,0,0,0,0,0,0,0,0,0,0,0,0
"70",0,0,0,7.28100661263453e-05,0,0,0,0,0,0,1.09532147144841,1.69856698586304,0,0,0,0,0,0,0,0,0,0,0,0,90.7522366788589,0,0,0,0,0,0,0,0,0.0775091063368878,0,0,0,0,0.0129906582651866,0,0,0,0,0.00125634341531376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216103264796571,0,0,0,0,0,0,1.01490162614067e-08,5.72369837010204,0,0,0,0,0,0,0,0,0,0,0,0.000978398365097454,0,0,0,0,0.421265902333396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0.132042407666226,0,0,0,0,0,0,0,0,0,0,0,0.931594141848598,0,0,0,0,0.100961283888307,0,0,0,0,84.4105001047912,0,0,0,0,0,7.92351098704864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488257489403519,0,0.000239314029868349,0,0,0,0,0,0,0,0,6.18817127722085,0,0,0,0,0,0,0,0,0,0,0,0,0.263983562738293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171171827715047,0,0,0,0,0,0,0,0
"72",0,0,0,1.81017533989717e-10,0,0,0,0,0,0,0,0,0,0.403460594382123,0,0,0,0,0,0,0,0,0,0,0,60.0381867861365,0,0,0,0.00913390112700569,0,26.7337170773325,0,0,0,0,0,0,0,1.17707653729493,0,0,0,0,0,0,0,0,0,0.00094959785433602,0,3.27140133908821,0,0,0,0,2.08924978557667e-08,0.529482270466619,0,0,7.00839354974653,0,0,0,0,0,0,0,0,0,0.00128442555942411,0,0.0130832489681475,0.00179840346232178,0.00209522682176707,0,0,0,0,0,0,0,0,0,0,0.809934698366654,0,0,0,0,0,2.32231939993259e-06,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0.0631934490968072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09674335954108,0,0,0,0.0542107010685888,0,0,0,64.3930175061284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10296543455769,0.0331655566116232,0,0,1.21658914045013e-05,0,7.6494189668125e-06,4.96375035615931e-09,0,0,0.0366635425827439,0,31.8197328090091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396849612353583,0,0,0,0,0,0,0.00343820877630928,0,0,0,0,0,0
"74",0,0,0,0.000435821592025589,0,0,0,0,0,0,0,0.343629490177072,0,0.549692129275031,0,0,0,0,0,0,0,24.7965361481952,0.734359466296196,0,0,0,72.1058469199308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46950002453371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0,0,0,0.287266493144178,0,0,0,0,0,0,0,0,0.0131425782924295,0,0,0,0,0,0,0.00023534926502887,0,0,3.69554743634742,0,90.3574540631246,0,0,0,0,0,1.45733515799662e-06,0,0,0,0,0,0,0,0,0,0,0,0,9.9026530864984e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09848073188688e-11,0,0,0,0,0,0,2.6279473568883e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64632624224146,0,0,0,0,0,0,0,0,1.70865836887152e-09,0,0,0,0,0,0,0,0
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7197948668179,0,0,0,0,0,15.4694950716004,0,0,0,0,0,0,0,61.5258099387092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885150409589927,0.260111873883981,6.07641203805166e-08,0,1.63104642941869,0,0,0,0,0,0,0,0,0,0.00012910808239864,0,4.73794290953938,6.71676472716559e-07,0,0,0,0,0,0,0,0,0,0,0,3.77017618314046,0.000341206856065686,0,0,0,0,1.26992101422638e-06,0,0,0,0,0,0,0,0
"77",0.0485503287112438,0,0,0.0930299072394414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12601478267619e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148675465719703,0,0,0,36.9084238193384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24880176398386e-05,0,0,1.52577990015036,0.577983287222466,0,0,0.0081268469606661,0,0,7.92559014966966e-08,0,0,0,0,60.6876881831796,0,0,0,0,0.000368757041776067,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96685669051701e-06,0,0,0,0,0.00130784429131895,0,0,0
"78",0.0399591233235067,0,0,0,0,0,0,0,0,0,8.05557502071342,0,12.1651151094375,0,0,0,0,0,0,2.57551507869213,0,0,0.0478914678070254,0,0,0,0.127085656174468,0,0,0,0,0,0,0,0,0,0.00102739942931289,0,2.228879290146,0,0,0,0,0,0,0,0,0,0.00538125447369293,0,0,0.273276984867969,42.8894982863731,0,0,0,0,1.40569333245726,3.40241291289266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07300199748045,0,0,0,0,23.105538342854,0,0,0,0,0,0,0,0,0.00624988660406984,0,0,0,0,0,0,0,0.00027774503699305
"79",0,6.75021182849413e-05,0,0,3.52429184233729e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04295382580395e-05,0,0,0,0,0.0447889201097884,0,0,0,0,0,0,61.899243846163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655425973210198,0,0,0,0,0,0,0,0,0,0.0531162698100676,0,0,0,0,0,0,0,0,0.10015702894961,0,0,0,0,0,0,0,27.2617313421,0,0,0,0,0,9.9592450523681,0,0,0,0,0,0,0,0,0,0,0,0.0262036356292664,0
"80",0,0,0,0,0,0,0,0,0.758753926411724,0,0,0.257869906452727,0,0,0,0.00154621038431512,0,0,0,0,0,79.6960386710352,0,0,0,0,0,0,0.0333173873209786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9241348249061,0,0,0,0,0,1.79536985644828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54183545771008e-10,0,0,0,0,0,1.53276619624523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203020441338396
"81",0,0,0,0,5.9407906791444e-05,0,0,0,0,0.0234423105902612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7268290059881,0,0,0,0.198762515593818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05746468143898e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301878208067119,0,0,0,0,0,0,0,0,0,22.6819252809933,1.10463686135672e-09,0,2.7407479936669e-06,0.220590991180783,0,0,0,0,0,0,0,0,1.09514662964656,3.03930817906325e-07,0,0,0,0,0,0,0,0,3.57803639895624e-09,0,0.019599455201156,0,0,0.00345353266047319,0
"82",0,0,0,2.76049613265679e-07,0,0,0,0,0,0,0,0.00181718444958113,0,1.56413099078893,0,0,0,0,0,0,0,0,0.0384771899803799,0,0,0,96.0364076753581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312292567054494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27357124583198,0,0,0,0,0,0,0,0,0,0,0,0.0543661808359298,0,0,0,0,0,0,0,0
"83",0,0,0,0,0,0,0,0,0,2.09739387878818e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.187111522113,0,0,1.43898315548454,0,0,6.298612638968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.716119557515,0,0,0,0,0,0,0.0439895100987836,0,0,0,0,0,0,0,0,0,0,0,0.00016091219787667,0,52.2261696594919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874571652260529,0,0,0,0,0,0,0,0,0.0013958768074249,0,0,0,0
"84",0.00826757255366858,0,0,0,0,0,0,0,0,0,0,39.7388642817852,0,0,0,0,0.00228971686710607,0,15.3466425544358,0.0169343022014945,0,0,0,0,0,0,0,0,6.97615256496172,0,1.81601401857128e-06,0,0,0,0,0,1.97055718061312,0,0.281008611680109,0,0,0,0,0,0,0,0,0,0.040241339870309,0,0,0,14.4622435133625,0,0,0,0,0.000590160266726991,0,0,0,0,0,0,0,14.7868092314427,0,0,0,0,0,0,0,0,0,0,0,6.36939715394555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0,0.155485147311623,0,0,0,0,0,93.5427702843534,0,0.000972272434133007,0,0,0,0.0020011366625616,0,0,3.14903058754797,0,0,0,0.678782862058592,0,0,0,0,0.104573423520275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34251755846086e-08,0,0,0,0,0,2.33344225360008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.500012706869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308981034888141,0,0,0.00201889547033247,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65545682292288,0,0,0,0,0,0,0.0876032687806096,0,0,0.000337428814082314,0,0,0,53.8464428925281,0,0,0,0,0,0,0,0,0,0.0179084020301279,0,0,0,0,0,0,0,0,0,0,5.28779804171062,0,0,0,0,0,0.0721013175092798,0,0,0,0.00129213616663996,0,2.12467568756949,4.53962980042992e-07,0,0,0,0,0,0,0,0,0,0,0,0,0.00427421966236037,0,0.000319514484762928,0,0,0,0,36.9017898138581,0,0,0,0,0,0
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49088634652507e-09,0,0,0,0,0,0.00509173255018556,4.47092544272712e-06,0,0,0,0,0,0,87.3111281134242,0,0,3.64695671488531e-05,0,0,0,0,0,0,0,0,0,0,0.135948927174243,0,0,0,0,0,0,1.21785208991479,0.0556462110375165,0,0,0,0,0,0,0,0,0.0789731949022154,0,8.48490953920107,0,0,0,0,0,0,0,1.35809415091835,0,0,0,0,0,0,0,0,0,0,0,0,1.34533950560646,0,0,0,0,0.00697559328752396,0
"88",5.15896380483677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326927159739868,0.131287503142904,0,0,0,0,0,0,0,0,0,0,0.228677049188232,0,0,0,0,0,0,0,10.1059126271687,0,0,0.000195622432799708,0,22.8840226187303,0,1.33963933043474e-08,0,0,0,0,0,0,58.8828225417076,0,0,0,0,2.26959532554782,0,0,0,0,0,0,0,0,0,0.0115957341086651,0,0,0,0,0,0,0,0,0,0,0,0
"89",0.00317791223844608,0,0,0.000961111038803438,0,0,0,0,0,0,0,0,11.5183293118096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472178251554642,0,0,0,66.9755459249253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242017992103976,2.7059879673867,0,0,0.00196222461689831,0,0,0,0,0,0,0,17.987663436989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921758673366879,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0,0.000190332334880947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985656325280356,0,0,0,0.0249508606043677,0,0,0,73.4217333321979,0,0,1.35689103790737e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98617693290774,0.203547874857399,0,0,0,0,0.000206545145012087,4.79971461726744e-10,0,0,0.00480566201972815,0,23.7789255060819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37716338209715,0,0,0,0,0,0,0.103733575274469,0,0,0,2.27782298256853e-07,0,0
"91",0.148441714989909,0,0,0,0,0,0,0,0,0,0.00014932938524479,0,90.4122577891466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269800287023627,0,0,0,0,0,1.99385993376332,0,0.0968855482813367,0,0,0,0,0,0,7.59834598362697e-05,0.00136332927368181,4.39681603466667e-09,0,0,8.54391588758193e-07,0,0,0,0,0,0,0,0.0852325801972898,0,0,0,0.00574006318573953,0,0,2.16632652162468e-07,0,0,2.7013505912165,0,0,0,0,0,0,0,0,3.19707157568033,0,0,0,0,0.545616482820968,0,0,0,0,0.77598672019196,0,0.0356974826991823,0,0,0,0,0,0,0,0,0,0
"92",0,0,0,0,0,0,0,7.34174754968143,0,0,0.000288359718487478,0,0,18.3118930076125,0,0,0,0,0,0.000267319279055575,0,0,34.992724169164,0,0,0,4.44901660675885,0,0,0,0,0.360198899142534,0,0,0,0,0,0.00155476368395879,0,0,0,0,0,0.0447062911889264,0,0,0,0,0,0,0,0,0,0,0,30.3025398776964,0,3.9664557718282,0,0,0,0,0,0,2.84477972765987e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228604539465923,0,0,0,0,0,0,0,0
"93",3.70422247361326e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81711348088813e-09,0,0,0,0,0,2.54648071789389,0,0,0,0,0,14.4158310074496,0,0,0,0,0,0,0.0016619299018134,56.6715865138413,0,0,0,0,0,0,0,0,0,3.89035592180202e-05,0,2.79001039118717,0,0.00371811497743029,0,0,0,0,0,0,0,0,0,0,1.65533204136791e-05,0,0,0,0,0,0,0,23.5690111069995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014857436209875,0,0,0,0,0.000159011727369945,0,0,0,0,0,0,0,0
